day,activeSessions_site_1_min,activeSessions_site_1_max,activeSessions_site_1_mean,activeSessions_site_2_min,activeSessions_site_2_max,activeSessions_site_2_mean,utilization_rate_1_min,utilization_rate_1_max,utilization_rate_1_mean,utilization_rate_2_min,utilization_rate_2_max,utilization_rate_2_mean,total_drawn_power_1_min,total_drawn_power_1_max,total_drawn_power_1_mean,total_drawn_power_2_min,total_drawn_power_2_max,total_drawn_power_2_mean,idle_rate_1_min,idle_rate_1_max,idle_rate_1_mean,idle_rate_2_min,idle_rate_2_max,idle_rate_2_mean
2018-05-14,0,0,0.0,3,39,16.541666666666668,0.0,0.0,0.0,0.0545454545454545,0.7090909090909091,0.3007575757575757,0.0,0.0,0.0,4.155244629839858,70.02234874268217,28.19711238669853,0.0,0.0,0.0,0.0,0.5833333333333334,0.289769921019921
2018-05-15,0,0,0.0,3,38,18.583333333333332,0.0,0.0,0.0,0.0545454545454545,0.6909090909090909,0.33787878787878783,0.0,0.0,0.0,0.8235332688556299,66.35860819970863,30.651158729973286,0.0,0.0,0.0,0.0,0.6666666666666666,0.37544543671672154
2018-05-16,0,0,0.0,6,42,21.791666666666668,0.0,0.0,0.0,0.109090909090909,0.7636363636363637,0.3962121212121212,0.0,0.0,0.0,1.242133452354385,78.93132808236521,31.785762163058184,0.0,0.0,0.0,0.074074074074074,0.8333333333333334,0.49847192767670406
2018-05-17,0,0,0.0,6,45,23.291666666666668,0.0,0.0,0.0,0.109090909090909,0.8181818181818182,0.4234848484848485,0.0,0.0,0.0,1.9813501776549547,79.56848940750886,33.232367294688196,0.0,0.0,0.0,0.0714285714285714,0.8571428571428571,0.4975188973731836
2018-05-18,0,0,0.0,5,43,19.958333333333332,0.0,0.0,0.0,0.0909090909090909,0.7818181818181819,0.36287878787878786,0.0,0.0,0.0,1.4805912027613066,67.26265670161538,32.89636654075085,0.0,0.0,0.0,0.0,0.8,0.36485039679700765
2018-05-19,0,0,0.0,5,30,11.458333333333334,0.0,0.0,0.0,0.0909090909090909,0.5454545454545454,0.2083333333333333,0.0,0.0,0.0,5.273803021497896,54.90760984945741,21.500473632858714,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.37938357938357936
2018-05-20,0,0,0.0,7,18,11.458333333333334,0.0,0.0,0.0,0.1272727272727272,0.3272727272727272,0.2083333333333333,0.0,0.0,0.0,1.2270180936874744,44.07626433587039,22.40830139698559,0.0,0.0,0.0,0.0,0.75,0.33136454708145885
2018-05-21,0,0,0.0,3,39,17.0,0.0,0.0,0.0,0.0545454545454545,0.7090909090909091,0.309090909090909,0.0,0.0,0.0,0.7209002427124961,69.63534918005855,27.140088071941772,0.0,0.0,0.0,0.0,0.6666666666666666,0.3224443157300754
2018-05-22,0,0,0.0,6,49,23.291666666666668,0.0,0.0,0.0,0.109090909090909,0.8909090909090909,0.4234848484848484,0.0,0.0,0.0,2.271685086115988,71.35097553064945,34.25767763080365,0.0,0.0,0.0,0.074074074074074,0.5714285714285714,0.33417181647357114
2018-05-23,0,0,0.0,7,46,23.958333333333332,0.0,0.0,0.0,0.1272727272727272,0.8363636363636363,0.43560606060606055,0.0,0.0,0.0,1.6319070667957407,69.74811332261184,36.242011622324405,0.0,0.0,0.0,0.1282051282051282,0.8571428571428571,0.4192234171333662
2018-05-24,0,0,0.0,1,46,21.0,0.0,0.0,0.0,0.0181818181818181,0.8363636363636363,0.3818181818181818,0.0,0.0,0.0,0.0,80.75865657233672,34.77552586317316,0.0,0.0,0.0,0.04,1.0,0.4927444053451477
2018-05-25,0,0,0.0,3,45,20.416666666666668,0.0,0.0,0.0,0.0545454545454545,0.8181818181818182,0.37121212121212116,0.0,0.0,0.0,1.1132530120481925,86.35392760217587,37.05641280633882,0.0,0.0,0.0,0.0,0.6666666666666666,0.28083962911861465
2018-05-26,0,0,0.0,6,28,11.375,0.0,0.0,0.0,0.109090909090909,0.509090909090909,0.2068181818181818,0.0,0.0,0.0,8.196728570440577,53.99094663240496,26.178186567118004,0.0,0.0,0.0,0.0769230769230769,0.5714285714285714,0.3039722464354817
2018-05-27,0,0,0.0,1,14,4.75,0.0,0.0,0.0,0.0181818181818181,0.2545454545454545,0.08636363636363631,0.0,0.0,0.0,0.0,45.49768531531239,11.510395341711808,0.0,0.0,0.0,0.0,1.0,0.46271494708994715
2018-05-28,0,0,0.0,1,11,4.708333333333333,0.0,0.0,0.0,0.0181818181818181,0.2,0.08560606060606056,0.0,0.0,0.0,0.9794596246403012,38.86439738572978,10.691186541765346,0.0,0.0,0.0,0.0,0.75,0.3169237012987013
2018-05-29,0,0,0.0,4,44,18.458333333333332,0.0,0.0,0.0,0.0727272727272727,0.8,0.33560606060606063,0.0,0.0,0.0,2.246192773350745,84.11738542578516,30.485131037786733,0.0,0.0,0.0,0.0,0.625,0.21144440185137858
2018-05-30,0,0,0.0,4,44,20.291666666666668,0.0,0.0,0.0,0.0727272727272727,0.8,0.3689393939393939,0.0,0.0,0.0,1.6142956861650148,73.10576339376681,34.18612179600173,0.0,0.0,0.0,0.0434782608695652,0.8,0.4208070562547553
2018-05-31,0,0,0.0,5,44,20.75,0.0,0.0,0.0,0.0909090909090909,0.8,0.37727272727272726,0.0,0.0,0.0,0.0,78.08809483565905,38.311556546781205,0.0,0.0,0.0,0.0,1.0,0.4010354951391135
2018-06-01,0,0,0.0,6,40,20.416666666666668,0.0,0.0,0.0,0.109090909090909,0.7272727272727273,0.37121212121212116,0.0,0.0,0.0,4.999837466675021,77.276026357347,35.34877559281312,0.0,0.0,0.0,0.125,0.5714285714285714,0.3896823592644026
2018-06-02,0,0,0.0,4,29,9.333333333333334,0.0,0.0,0.0,0.0727272727272727,0.5272727272727272,0.16969696969696968,0.0,0.0,0.0,0.8660735920246462,64.39132481209711,20.530233744011284,0.0,0.0,0.0,0.1428571428571428,0.8,0.46750953189530775
2018-06-03,0,0,0.0,7,19,11.458333333333334,0.0,0.0,0.0,0.1272727272727272,0.3454545454545454,0.2083333333333333,0.0,0.0,0.0,4.089267974669833,60.632259746431785,27.82949685704706,0.0,0.0,0.0,0.125,0.5,0.31020295189703084
2018-06-04,0,0,0.0,4,38,17.333333333333332,0.0,0.0,0.0,0.0727272727272727,0.6909090909090909,0.3151515151515151,0.0,0.0,0.0,3.429487257326061,68.5302862909186,28.941825884040394,0.0,0.0,0.0,0.0,0.6153846153846154,0.3170048413250168
2018-06-05,0,0,0.0,7,48,24.375,0.0,0.0,0.0,0.1272727272727272,0.8727272727272727,0.4431818181818181,0.0,0.0,0.0,4.184467756434003,75.44530062660031,35.54337826497524,0.0,0.0,0.0,0.0606060606060606,0.5833333333333334,0.34928250728782645
2018-06-06,0,0,0.0,4,47,22.541666666666668,0.0,0.0,0.0,0.0727272727272727,0.8545454545454545,0.40984848484848485,0.0,0.0,0.0,0.0,70.72897848359786,35.206838781792285,0.0,0.0,0.0,0.074074074074074,1.0,0.4638200242100951
2018-06-07,0,0,0.0,6,42,24.25,0.0,0.0,0.0,0.109090909090909,0.7636363636363637,0.4409090909090909,0.0,0.0,0.0,1.9452835983875056,72.31469835437196,36.34430395950461,0.0,0.0,0.0,0.1388888888888889,0.7142857142857143,0.4269929636912943
2018-06-08,0,0,0.0,7,44,23.333333333333332,0.0,0.0,0.0,0.1272727272727272,0.8,0.42424242424242425,0.0,0.0,0.0,5.575737745171326,67.82560521221441,36.97571324897404,0.0,0.0,0.0,0.0769230769230769,0.5,0.2574444852501656
2018-06-09,0,0,0.0,5,33,11.916666666666666,0.0,0.0,0.0,0.0909090909090909,0.6,0.21666666666666665,0.0,0.0,0.0,4.031198215540762,61.74861738286686,29.550152487195636,0.0,0.0,0.0,0.0625,0.6,0.3713155604070852
2018-06-10,0,0,0.0,4,11,6.291666666666667,0.0,0.0,0.0,0.0727272727272727,0.2,0.11439393939393934,0.0,0.0,0.0,0.0,37.24644611402299,15.65296162573282,0.0,0.0,0.0,0.2,1.0,0.42859247234247233
2018-06-11,0,0,0.0,5,43,19.416666666666668,0.0,0.0,0.0,0.0909090909090909,0.7818181818181819,0.353030303030303,0.0,0.0,0.0,1.2223219455703531,70.71777376066757,35.458468169419966,0.0,0.0,0.0,0.0571428571428571,0.8,0.2941955012750532
2018-06-12,0,0,0.0,5,48,22.75,0.0,0.0,0.0,0.0909090909090909,0.8727272727272727,0.4136363636363636,0.0,0.0,0.0,4.423630731113004,71.08836168736265,37.046738453704535,0.0,0.0,0.0,0.0344827586206896,0.6216216216216216,0.3679362301579577
2018-06-13,0,0,0.0,4,42,21.041666666666668,0.0,0.0,0.0,0.0727272727272727,0.7636363636363637,0.38257575757575757,0.0,0.0,0.0,0.0,72.53398605472464,37.94677425048385,0.0,0.0,0.0,0.037037037037037,1.0,0.41365247875131717
2018-06-14,0,0,0.0,5,41,21.541666666666668,0.0,0.0,0.0,0.0909090909090909,0.7454545454545455,0.3916666666666666,0.0,0.0,0.0,2.595739373251272,75.08921369667794,34.56843836247727,0.0,0.0,0.0,0.0384615384615384,0.696969696969697,0.4116527107274721
2018-06-15,0,0,0.0,5,44,21.416666666666668,0.0,0.0,0.0,0.0909090909090909,0.8,0.3893939393939394,0.0,0.0,0.0,3.844041700080192,70.08617289710473,35.88800026981854,0.0,0.0,0.0,0.1,0.8,0.4012115199615199
2018-06-16,0,0,0.0,6,27,10.75,0.0,0.0,0.0,0.109090909090909,0.4909090909090909,0.1954545454545454,0.0,0.0,0.0,2.972118046356149,43.66256083182673,19.790089201656926,0.0,0.0,0.0,0.2222222222222222,0.7142857142857143,0.4857172048295237
2018-06-17,0,0,0.0,4,15,7.833333333333333,0.0,0.0,0.0,0.0727272727272727,0.2727272727272727,0.14242424242424237,0.0,0.0,0.0,0.8761748021570138,57.87676246417447,20.947736853983173,0.0,0.0,0.0,0.0,0.75,0.3290223665223665
2018-06-18,0,0,0.0,2,44,18.166666666666668,0.0,0.0,0.0,0.0363636363636363,0.8,0.33030303030303027,0.0,0.0,0.0,4.4000024748920366,70.09441459338457,34.41619246054229,0.0,0.0,0.0,0.0,0.5142857142857142,0.17936822625762064
2018-06-19,0,0,0.0,6,42,21.5,0.0,0.0,0.0,0.109090909090909,0.7636363636363637,0.3909090909090909,0.0,0.0,0.0,2.331516499017224,77.18475318322861,36.310304288608194,0.0,0.0,0.0,0.0666666666666666,0.6666666666666666,0.3286251878913804
2018-06-20,0,0,0.0,5,46,22.708333333333332,0.0,0.0,0.0,0.0909090909090909,0.8363636363636363,0.41287878787878785,0.0,0.0,0.0,0.0,69.20176426670422,36.2334757815066,0.0,0.0,0.0,0.0,1.0,0.3593808295385805
2018-06-21,0,0,0.0,4,42,21.166666666666668,0.0,0.0,0.0,0.0727272727272727,0.7636363636363637,0.38484848484848483,0.0,0.0,0.0,1.617843631778058,76.99315996194412,34.16157761957805,0.0,0.0,0.0,0.0344827586206896,0.75,0.4242505351913266
2018-06-22,0,0,0.0,5,39,21.666666666666668,0.0,0.0,0.0,0.0909090909090909,0.7090909090909091,0.39393939393939387,0.0,0.0,0.0,1.949509483322433,81.3736963964291,36.24209650649572,0.0,0.0,0.0,0.0526315789473684,0.8,0.44139239872357133
2018-06-23,0,0,0.0,7,27,10.833333333333334,0.0,0.0,0.0,0.1272727272727272,0.4909090909090909,0.19696969696969693,0.0,0.0,0.0,6.059417268639406,54.29120071771349,26.586641579896963,0.0,0.0,0.0,0.0,0.75,0.3737744950673872
2018-06-24,0,0,0.0,4,11,7.166666666666667,0.0,0.0,0.0,0.0727272727272727,0.2,0.13030303030303028,0.0,0.0,0.0,0.7135679810324875,37.985594049168014,16.515570479445973,0.0,0.0,0.0,0.0909090909090909,0.75,0.43901515151515147
2018-06-25,0,0,0.0,5,39,17.875,0.0,0.0,0.0,0.0909090909090909,0.7090909090909091,0.32499999999999996,0.0,0.0,0.0,3.9303893508338086,71.8483540850782,36.2750225786196,0.0,0.0,0.0,0.0,0.5714285714285714,0.2279419053256814
2018-06-26,0,0,0.0,7,43,22.208333333333332,0.0,0.0,0.0,0.1272727272727272,0.7818181818181819,0.40378787878787875,0.0,0.0,0.0,7.504646294019487,85.67827894282861,39.63378458026053,0.0,0.0,0.0,0.0,0.6052631578947368,0.33762176438578534
2018-06-27,0,0,0.0,5,43,21.291666666666668,0.0,0.0,0.0,0.0909090909090909,0.7818181818181819,0.38712121212121214,0.0,0.0,0.0,0.4781495589035264,87.19606606312573,37.06292185814588,0.0,0.0,0.0,0.0769230769230769,0.8,0.4403058555751334
2018-06-28,0,0,0.0,4,39,20.833333333333332,0.0,0.0,0.0,0.0727272727272727,0.7090909090909091,0.37878787878787873,0.0,0.0,0.0,1.1920541158536582,99.4947443490477,40.7730796148787,0.0,0.0,0.0,0.0416666666666666,0.8,0.464514520435573
2018-06-29,0,0,0.0,5,33,16.625,0.0,0.0,0.0,0.0909090909090909,0.6,0.30227272727272725,0.0,0.0,0.0,5.740904687543065,75.23536800115976,28.911842642248782,0.0,0.0,0.0,0.0357142857142857,0.8076923076923077,0.43553800717352326
2018-06-30,0,0,0.0,6,29,10.625,0.0,0.0,0.0,0.109090909090909,0.5272727272727272,0.19318181818181812,0.0,0.0,0.0,6.600290403484841,43.19668290611054,24.136548101962273,0.0,0.0,0.0,0.2,0.8571428571428571,0.4994213191695043
2018-07-01,0,0,0.0,4,17,8.541666666666666,0.0,0.0,0.0,0.0727272727272727,0.3090909090909091,0.15530303030303028,0.0,0.0,0.0,1.4306542428621256,61.55030769659109,25.4808736573122,0.0,0.0,0.0,0.1333333333333333,0.75,0.3269870448179271
2018-07-02,0,0,0.0,5,34,16.166666666666668,0.0,0.0,0.0,0.0909090909090909,0.6181818181818182,0.2939393939393939,0.0,0.0,0.0,7.099837527396074,74.63008899720865,34.50131313414286,0.0,0.0,0.0,0.0,0.5625,0.19990876870238117
2018-07-03,0,0,0.0,6,38,19.25,0.0,0.0,0.0,0.109090909090909,0.6909090909090909,0.3499999999999999,0.0,0.0,0.0,3.289315059724568,78.22761751765867,32.13660448530707,0.0,0.0,0.0,0.032258064516129,0.7586206896551724,0.3777379107679491
2018-07-04,0,0,0.0,4,26,9.166666666666666,0.0,0.0,0.0,0.0727272727272727,0.4727272727272727,0.16666666666666663,0.0,0.0,0.0,0.0,65.65533508802949,18.495359730149776,0.0,0.0,0.0,0.3,1.0,0.6231968725718725
2018-07-05,0,0,0.0,3,34,15.0,0.0,0.0,0.0,0.0545454545454545,0.6181818181818182,0.27272727272727265,0.0,0.0,0.0,1.5196837051680316,84.49070230926795,29.19055564157725,0.0,0.0,0.0,0.0,0.6666666666666666,0.4011029946933584
2018-07-06,0,0,0.0,4,38,19.375,0.0,0.0,0.0,0.0727272727272727,0.6909090909090909,0.35227272727272724,0.0,0.0,0.0,1.8701195219123503,84.78048881376814,37.933560685120845,0.0,0.0,0.0,0.0357142857142857,0.75,0.40262585162605763
2018-07-07,0,0,0.0,6,30,11.083333333333334,0.0,0.0,0.0,0.109090909090909,0.5454545454545454,0.20151515151515145,0.0,0.0,0.0,1.2442792907387108,62.577512642300775,25.07343706260157,0.0,0.0,0.0,0.1052631578947368,0.7333333333333333,0.40669296948321715
2018-07-08,0,0,0.0,4,23,9.208333333333334,0.0,0.0,0.0,0.0727272727272727,0.4181818181818181,0.16742424242424236,0.0,0.0,0.0,7.244932870483414,51.8139134447605,23.96927308015715,0.0,0.0,0.0,0.0,0.6,0.2955994739962131
2018-07-09,0,0,0.0,8,43,23.083333333333332,0.0,0.0,0.0,0.1454545454545454,0.7818181818181819,0.4196969696969697,0.0,0.0,0.0,3.6941092050438114,77.76766860921163,45.53093330390538,0.0,0.0,0.0,0.0,0.7777777777777778,0.3635496986147287
2018-07-10,0,0,0.0,8,44,23.25,0.0,0.0,0.0,0.1454545454545454,0.8,0.4227272727272727,0.0,0.0,0.0,6.98427216178494,82.88708455395891,39.17104469650422,0.0,0.0,0.0,0.0285714285714285,0.625,0.366536792830419
2018-07-11,0,0,0.0,5,41,20.208333333333332,0.0,0.0,0.0,0.0909090909090909,0.7454545454545455,0.36742424242424243,0.0,0.0,0.0,4.501311661410063,69.88756928915119,38.13258382299127,0.0,0.0,0.0,0.0,0.6666666666666666,0.31534324555864385
2018-07-12,0,0,0.0,4,45,22.166666666666668,0.0,0.0,0.0,0.0727272727272727,0.8181818181818182,0.403030303030303,0.0,0.0,0.0,5.365957249356342,81.12472570469593,40.86078359806849,0.0,0.0,0.0,0.0,0.6216216216216216,0.2820041815545144
2018-07-13,0,0,0.0,3,40,20.125,0.0,0.0,0.0,0.0545454545454545,0.7272727272727273,0.3659090909090909,0.0,0.0,0.0,2.5675499192953084,81.82040130473477,35.446563053687576,0.0,0.0,0.0,0.0,0.5714285714285714,0.29937868375368376
2018-07-14,0,0,0.0,4,29,10.458333333333334,0.0,0.0,0.0,0.0727272727272727,0.5272727272727272,0.1901515151515151,0.0,0.0,0.0,3.431610871340254,75.61729646418017,27.220685233119877,0.0,0.0,0.0,0.1428571428571428,0.75,0.4548914985876193
2018-07-15,0,0,0.0,5,19,10.375,0.0,0.0,0.0,0.0909090909090909,0.3454545454545454,0.1886363636363636,0.0,0.0,0.0,6.374248822062622,61.859431481002666,27.322860799527685,0.0,0.0,0.0,0.1333333333333333,0.7142857142857143,0.42627417660312394
2018-07-16,0,0,0.0,8,41,19.833333333333332,0.0,0.0,0.0,0.1454545454545454,0.7454545454545455,0.3606060606060606,0.0,0.0,0.0,6.648614814764172,89.60479285298445,40.79185095991253,0.0,0.0,0.0,0.064516129032258,0.6285714285714286,0.31595092837527655
2018-07-17,0,0,0.0,8,36,20.208333333333332,0.0,0.0,0.0,0.1454545454545454,0.6545454545454545,0.3674242424242424,0.0,0.0,0.0,2.5485556768740474,79.21863134271246,40.31579850675263,0.0,0.0,0.0,0.05,0.75,0.41019594834416817
2018-07-18,0,0,0.0,2,39,18.416666666666668,0.0,0.0,0.0,0.0363636363636363,0.7090909090909091,0.3348484848484848,0.0,0.0,0.0,0.0,78.65948298773914,34.2733243366214,0.0,0.0,0.0,0.0476190476190476,1.0,0.5334634252270635
2018-07-19,0,0,0.0,6,45,22.708333333333332,0.0,0.0,0.0,0.109090909090909,0.8181818181818182,0.41287878787878785,0.0,0.0,0.0,4.367445566127772,112.87917189245172,40.55398518334351,0.0,0.0,0.0,0.0,0.6829268292682927,0.32005362437945534
2018-07-20,0,0,0.0,4,41,21.041666666666668,0.0,0.0,0.0,0.0727272727272727,0.7454545454545455,0.38257575757575757,0.0,0.0,0.0,6.302734222208672,99.80907024151378,41.20208119147396,0.0,0.0,0.0,0.04,0.6666666666666666,0.3252604779675962
2018-07-21,0,0,0.0,9,35,14.416666666666666,0.0,0.0,0.0,0.1636363636363636,0.6363636363636364,0.2621212121212121,0.0,0.0,0.0,9.8294965361673,56.369215993743694,34.59823180795628,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.4082202490130879
2018-07-22,0,0,0.0,3,14,7.5,0.0,0.0,0.0,0.0545454545454545,0.2545454545454545,0.13636363636363633,0.0,0.0,0.0,1.0056234275938414,59.13510902187164,24.307752916572326,0.0,0.0,0.0,0.0,0.6666666666666666,0.25135882635882634
2018-07-23,0,0,0.0,2,45,18.666666666666668,0.0,0.0,0.0,0.0363636363636363,0.8181818181818182,0.33939393939393936,0.0,0.0,0.0,1.252213053263316,106.43691589444248,38.407731403176065,0.0,0.0,0.0,0.0,0.5365853658536586,0.25232342117977397
2018-07-24,0,0,0.0,5,46,24.0,0.0,0.0,0.0,0.0909090909090909,0.8363636363636363,0.43636363636363634,0.0,0.0,0.0,3.0305347666349163,102.9231320689269,43.307743825450274,0.0,0.0,0.0,0.0357142857142857,0.8333333333333334,0.355473770191217
2018-07-25,0,0,0.0,5,44,22.041666666666668,0.0,0.0,0.0,0.0909090909090909,0.8,0.4007575757575757,0.0,0.0,0.0,3.154851381158569,84.89264578216836,40.522637572490005,0.0,0.0,0.0,0.0454545454545454,0.6,0.32944606605484816
2018-07-26,0,0,0.0,5,44,21.833333333333332,0.0,0.0,0.0,0.0909090909090909,0.8,0.396969696969697,0.0,0.0,0.0,2.84279742663695,79.05529476820077,34.76667385313153,0.0,0.0,0.0,0.0357142857142857,0.6666666666666666,0.37494099359941196
2018-07-27,0,0,0.0,6,42,23.291666666666668,0.0,0.0,0.0,0.109090909090909,0.7636363636363637,0.4234848484848484,0.0,0.0,0.0,4.220510416680103,94.16330064839585,41.68840336604605,0.0,0.0,0.0,0.05,0.625,0.3598819821420913
2018-07-28,0,0,0.0,9,34,14.333333333333334,0.0,0.0,0.0,0.1636363636363636,0.6181818181818182,0.26060606060606056,0.0,0.0,0.0,12.44857957801199,65.42347573394099,35.42771736418172,0.0,0.0,0.0,0.1764705882352941,0.4545454545454545,0.33590856794707413
2018-07-29,0,0,0.0,6,15,9.583333333333334,0.0,0.0,0.0,0.109090909090909,0.2727272727272727,0.1742424242424242,0.0,0.0,0.0,11.239838246170033,53.33462374096144,25.33845829493802,0.0,0.0,0.0,0.0909090909090909,0.625,0.31837826525326524
2018-07-30,0,0,0.0,4,41,19.208333333333332,0.0,0.0,0.0,0.0727272727272727,0.7454545454545455,0.3492424242424242,0.0,0.0,0.0,3.142761646124923,75.94669609980338,43.60895143185024,0.0,0.0,0.0,0.0,0.8,0.303829115289651
2018-07-31,0,0,0.0,6,40,20.625,0.0,0.0,0.0,0.109090909090909,0.7272727272727273,0.375,0.0,0.0,0.0,6.924983625259157,69.05915365865131,37.940539383533405,0.0,0.0,0.0,0.0,0.5,0.28971371043981337
2018-08-01,0,0,0.0,7,45,24.208333333333332,0.0,0.0,0.0,0.1272727272727272,0.8181818181818182,0.4401515151515151,0.0,0.0,0.0,2.500089928057554,73.49729450099471,40.69274749435555,0.0,0.0,0.0,0.0952380952380952,0.875,0.3488166077206089
2018-08-02,0,0,0.0,7,42,22.875,0.0,0.0,0.0,0.1272727272727272,0.7636363636363637,0.41590909090909084,0.0,0.0,0.0,3.848944633530877,80.75244976406292,39.07664979325096,0.0,0.0,0.0,0.0714285714285714,0.7777777777777778,0.3640087400614493
2018-08-03,0,0,0.0,3,43,20.708333333333332,0.0,0.0,0.0,0.0545454545454545,0.7818181818181819,0.37651515151515147,0.0,0.0,0.0,0.0,70.47912865118855,37.236284429537285,0.0,0.0,0.0,0.0909090909090909,1.0,0.4368710863975305
