HourOfDay,Actual,Predicted
,,2.075701151597994
,,1.974851948285412
,,1.9507455393634308
,,1.5101457403410716
,,1.3598786209140115
,,1.635183009415898
,,1.7646250429897474
,,1.7249083184928258
,,1.6452839914739
,,1.5834283396461688
,,1.6206513010668278
,,1.6712280982119614
,,1.6732461838833732
,,1.6529130504846572
,,1.6358541424227013
,,1.6377699612043641
,,1.650630052570825
,,1.655319147747729
,,1.651193246184972
,,1.646289725398867
,,1.6453928428328473
,,1.648011222957126
,,1.6499908307774311
,,1.6495362104116127
,,1.6482246691743236
,,1.6476799279079648
,,1.6481223195394183
,,1.6487176823063003
,,1.648786697928855
,,1.6484881295107268
,,1.648278347194891
,,1.6483242119929153
,,1.6484758225342486
,,1.6485365487662795
,,1.6484827584651653
,,1.648417615675089
,,1.6484105061835967
,,1.6484440705924481
,,1.6484679316809516
,,1.6484620714527656
,,1.6484449189001908
,,1.6484384245120434
,,1.6484445319100847
,,1.6484518730506013
,,1.6484525824146503
,,1.6484487248374684
,,1.6484460939641217
,,1.6484467992397536
,,1.648448730954882
,,1.648449444992478
,,1.6484487365115095
,,1.648447913093568
,,1.6484478473017619
,,1.648448285453953
,,1.6484485778319775
,,1.648448493282071
,,1.6484482747012748
,,1.6484481972609497
,,1.6484482789928994
,,1.6484483711857907
,,1.6484483772754162
,,1.648448327349931
,,1.6484482949100316
,,1.6484483050574463
,,1.6484483297215085
,,1.6484483381330923
,,1.648448328714052
,,1.648448318381812
,,1.648448317856988
,,1.6484483235391836
,,1.6484483271342516
,,1.6484483259247156
,,1.648448323140613
,,1.6484483222289046
,,1.6484483233141556
,,1.648448324470913
,,1.6484483245121595
,,1.648448323865784
,,1.648448323467455
,,1.6484483236112932
,,1.6484483239254084
,,1.6484483240240018
,,1.6484483238991061
,,1.64844832376963
,,1.6484483237670038
,,1.6484483238405079
,,1.6484483238846035
,,1.6484483238675542
,,1.6484483238321281
,,1.648448323821487
,,1.6484483238358512
,,1.648448323850337
,,1.6484483238504044
,,1.64844832384205
