HourOfDay,Actual,Predicted
,,63.22503404497077
,,62.86452865001779
,,63.06415703997889
,,63.10191779689052
,,63.13446190184728
,,63.1080256028559
,,63.11355988508619
,,63.09853126935584
,,63.10134853669068
,,63.10236187992176
,,63.10426716090643
,,63.10388757499967
,,63.10422979598854
,,63.103731477485994
,,63.10369708725836
,,63.10367607293804
,,63.10374073642897
,,63.103741984533045
,,63.103763436755415
,,63.10375197177826
,,63.103748775635815
,,63.10374575654332
,,63.103747004561924
,,63.103747047512215
,,63.103748029418966
,,63.10374793533587
,,63.103747877607404
,,63.103747732616355
,,63.103747730602876
,,63.10374771375409
,,63.10374774547377
,,63.10374775104416
,,63.10374775386796
,,63.10374774976963
,,63.1037477487836
,,63.10374774732787
,,63.10374774794313
,,63.10374774821727
,,63.103747748478256
,,63.10374774843262
,,63.103747748411884
,,63.1037477483438
,,63.10374774834214
,,63.10374774834513
,,63.10374774835591
,,63.10374774835786
,,63.10374774835897
,,63.10374774835694
,,63.103747748356305
,,63.103747748356
,,63.10374774835625
,,63.10374774835637
,,63.103747748356476
,,63.10374774835645
,,63.103747748356426
,,63.103747748356405
,,63.103747748356405
,,63.103747748356405
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
,,63.10374774835641
